,movieId,popularidade
1915,2662,12
1916,7569,12
1917,1081,12
1918,3203,12
1919,934,12
1920,85510,12
1921,8781,12
1922,900,12
1923,3429,12
1924,842,12
1925,798,12
1926,2565,12
1927,3244,12
1928,80219,12
1929,111113,12
1930,421,12
1931,366,12
1932,30816,12
1933,41571,12
1934,405,12
1935,111743,12
1936,3274,12
1937,3270,12
1938,2596,12
1939,5577,12
1940,952,12
1941,5505,12
1942,3260,12
1943,1013,12
1944,80906,12
1945,999,12
1946,1970,12
1947,1991,12
1948,8373,12
1949,8370,12
1950,1956,12
1951,179819,12
1952,187593,12
1953,3997,12
1954,7151,12
1955,2798,12
1956,59501,12
1957,6867,12
1958,4153,12
1959,1672,12
1960,2867,12
1961,154,12
1962,125,12
1963,4029,12
1964,2360,12
1965,4005,12
1966,3998,12
1967,4036,11
1968,159093,11
1969,59258,11
1970,2822,11
1971,2827,11
1972,2796,11
1973,55282,11
1974,56941,11
1975,137857,11
1976,139644,11
1977,59387,11
1978,59725,11
1979,1735,11
1980,1615,11
1981,28,11
1982,2346,11
1983,994,11
1984,2648,11
1985,2622,11
1986,3259,11
1987,3261,11
1988,3262,11
1989,5693,11
1990,5608,11
1991,5650,11
1992,8623,11
1993,48082,11
1994,48783,11
1995,48877,11
1996,3268,11
1997,83349,11
1998,965,11
1999,991,11
2000,30822,11
2001,2433,11
2002,2249,11
2003,373,11
2004,110553,11
2005,5812,11
2006,1041,11
2007,89904,11
2008,801,11
2009,5294,11
2010,87520,11
2011,3397,11
2012,3388,11
2013,3359,11
2014,86190,11
2015,1944,11
2016,49274,11
2017,1950,11
2018,3189,11
2019,1078,11
2020,76293,11
2021,1131,11
2022,1963,11
2023,1189,11
2024,1173,11
2025,1194,11
2026,1216,11
2027,1218,11
2028,52287,11
2029,6242,11
2030,1273,11
2031,1289,11
2032,6294,11
2033,71464,11
2034,381,11
2035,3688,11
2036,27808,11
2037,27815,11
2038,40732,11
2039,4642,11
2040,107348,11
2041,89774,11
2042,46335,11
2043,1295,11
2044,4340,11
2045,122906,11
2046,31433,11
2047,2414,11
2048,37727,11
2049,4368,11
2050,3741,11
2051,117590,11
2052,4386,11
2053,4487,11
2054,52435,11
2055,5128,11
2056,709,11
2057,3451,11
2058,91077,11
2059,742,11
2060,45501,11
2061,44840,11
2062,5265,11
2063,3062,11
2064,6482,11
2065,1342,11
2066,1379,11
2067,3053,11
2068,3035,11
2069,64983,11
2070,65088,11
2071,7324,11
2072,1834,11
2073,65261,11
2074,66203,11
2075,6535,11
2076,4291,11
2077,3783,11
2078,3784,11
2079,4326,11
2080,3004,11
2081,2135,11
2082,97225,11
2083,599,11
2084,5049,11
2085,631,11
2086,640,11
2087,694,11
2088,3503,11
2089,93326,11
2090,8965,11
2091,2122,11
2092,93363,11
2093,5108,11
2094,1810,11
2095,64716,11
2096,6662,11
2097,63876,11
2098,1474,11
2099,1480,11
2100,1483,11
2101,62374,11
2102,7247,11
2103,54004,11
2104,54190,11
2105,7046,11
2106,55442,11
2107,2153,11
2108,42011,11
2109,42723,11
2110,104241,11
2111,104913,11
2112,489,11
2113,4954,11
2114,6793,11
2115,2921,11
2116,2926,11
2117,157,11
2118,4149,11
2119,3824,11
2120,3831,11
2121,8014,10
2122,2361,10
2123,32029,10
2124,94,10
2125,89,10
2126,55721,10
2127,55363,10
2128,7137,10
2129,2380,10
2130,169,10
2131,97,10
2132,2875,10
2133,5621,10
2134,84392,10
2135,27846,10
2136,50794,10
2137,1017,10
2138,79139,10
2139,79134,10
2140,79057,10
2141,56251,10
2142,3524,10
2143,2518,10
2144,2517,10
2145,2513,10
2146,8947,10
2147,55768,10
2148,58156,10
2149,6893,10
2150,57504,10
2151,1185,10
2152,1147,10
2153,1927,10
2154,78772,10
2155,1096,10
2156,78209,10
2157,3676,10
2158,2594,10
2159,1678,10
2160,6958,10
2161,92535,10
2162,728,10
2163,2111,10
2164,2924,10
2165,150548,10
2166,464,10
2167,4799,10
2168,4787,10
2169,971,10
2170,5500,10
2171,40826,10
2172,393,10
2173,4396,10
2174,34338,10
2175,2296,10
2176,2793,10
2177,1541,10
2178,61250,10
2179,55232,10
2180,1760,10
2181,7154,10
2182,7150,10
2183,51084,10
2184,322,10
2185,5970,10
2186,2690,10
2187,1873,10
2188,47044,10
2189,8977,10
2190,2142,10
2191,2138,10
2192,2097,10
2193,174,10
2194,4103,10
2195,2917,10
2196,91094,10
2197,328,10
2198,3742,10
2199,37830,10
2200,2279,10
2201,2718,10
2202,6058,10
2203,71899,10
2204,1241,10
2205,3484,10
2206,711,10
2207,91485,10
2208,818,10
2209,7263,10
2210,69784,10
2211,3067,10
2212,918,10
2213,3358,10
2214,3334,10
2215,114935,10
2216,116897,10
2217,52458,10
2218,68793,10
2219,1290,10
2220,31221,10
2221,120466,10
2222,129354,10
2223,62155,10
2224,5220,10
2225,2089,10
2226,4903,10
2227,4902,10
2228,102481,10
2229,5296,10
2230,195,10
2231,134393,10
2232,2734,10
2233,87430,10
2234,5380,10
2235,5329,10
2236,88785,10
2237,86644,10
2238,6305,10
2239,4228,10
2240,4167,10
2241,37380,10
2242,68135,10
2243,67923,10
2244,3019,10
2245,3018,10
2246,2772,10
2247,65514,10
2248,45668,10
2249,3616,10
2250,6367,10
2251,4333,10
2252,4322,10
2253,258,10
2254,4255,10
2255,135133,10
2256,166643,10
2257,166461,10
2258,605,10
2259,4994,10
2260,2176,10
2261,96829,10
2262,55830,10
2263,1969,10
2264,81537,10
2265,1007,10
2266,423,10
2267,3708,10
2268,3707,10
2269,39444,9
2270,4519,9
2271,1009,9
2272,3249,9
2273,3250,9
2274,1010,9
2275,1012,9
2276,3265,9
2277,83613,9
2278,2644,9
2279,2860,9
2280,96110,9
2281,95105,9
2282,43679,9
2283,4989,9
2284,97923,9
2285,2374,9
2286,27,9
2287,33437,9
2288,4280,9
2289,3040,9
2290,69640,9
2291,2558,9
2292,89804,9
2293,809,9
2294,3444,9
2295,5293,9
2296,2745,9
2297,2747,9
2298,3022,9
2299,67197,9
2300,36535,9
2301,2262,9
2302,2408,9
2303,8643,9
2304,8666,9
2305,861,9
2306,829,9
2307,5363,9
2308,87485,9
2309,42002,9
2310,53123,9
2311,135861,9
2312,205,9
2313,133419,9
2314,4880,9
2315,517,9
2316,4936,9
2317,62336,9
2318,62956,9
2319,3754,9
2320,312,9
2321,120799,9
2322,1280,9
2323,71156,9
2324,1390,9
2325,52885,9
2326,1862,9
2327,3095,9
2328,6299,9
2329,305,9
2330,2015,9
2331,2027,9
2332,3347,9
2333,921,9
2334,87529,9
2335,5401,9
2336,86345,9
2337,3071,9
2338,7158,9
2339,7285,9
2340,64620,9
2341,6615,9
2342,6617,9
2343,63072,9
2344,5247,9
2345,46948,9
2346,2034,9
2347,5139,9
2348,5146,9
2349,6214,9
2350,6238,9
2351,1268,9
2352,1300,9
2353,2709,9
2354,2726,9
2355,37731,9
2356,37857,9
2357,3844,9
2358,3814,9
2359,45730,9
2360,8866,9
2361,2531,9
2362,101142,9
2363,43936,9
2364,26614,9
2365,47122,9
2366,6104,9
2367,1238,9
2368,5955,9
2369,5959,9
2370,3155,9
2371,74795,9
2372,74946,9
2373,112171,9
2374,1914,9
2375,2806,9
2376,1734,9
2377,6765,9
2378,2941,9
2379,61248,9
2380,35957,9
2381,2320,9
2382,4427,9
2383,111921,9
2384,358,9
2385,2183,9
2386,5540,9
2387,4732,9
2388,446,9
2389,2148,9
2390,3877,9
2391,93838,9
2392,674,9
2393,678,9
2394,688,9
2395,5093,9
2396,95720,9
2397,3505,9
2398,6952,9
2399,2236,9
2400,4678,9
2401,931,9
2402,7669,9
2403,49396,9
2404,3196,9
2405,72407,9
2406,4387,9
2407,6890,9
2408,2843,9
2409,2524,9
2410,5008,9
2411,5047,9
2412,3515,9
2413,4553,9
2414,5784,9
2415,50601,9
2416,7981,9
2417,3685,9
2418,437,9
2419,2456,9
2420,8507,9
2421,4047,9
2422,160438,9
2423,2389,9
2424,55267,9
2425,7123,9
2426,7132,9
2427,3983,9
2428,3991,9
2429,57528,9
2430,33646,9
2431,3918,9
2432,164909,9
2433,93,9
2434,2372,9
2435,66,9
2436,171763,9
2437,175303,9
2438,2373,9
2439,8132,9
2440,38886,9
2441,13,8
2442,8,8
2443,3950,8
2444,4010,8
2445,161131,8
2446,161582,8
2447,163645,8
2448,92,8
2449,7034,8
2450,7063,8
2451,82,8
2452,32019,8
2453,32296,8
2454,32598,8
2455,177593,8
2456,43,8
2457,176101,8
2458,57,8
2459,3959,8
2460,39381,8
2461,3727,8
2462,4508,8
2463,3705,8
2464,3706,8
2465,111617,8
2466,1005,8
2467,80693,8
2468,1011,8
2469,2613,8
2470,3272,8
2471,1966,8
2472,3200,8
2473,3201,8
2474,3204,8
2475,3208,8
2476,79224,8
2477,5882,8
2478,1939,8
2479,7802,8
2480,4587,8
2481,407,8
2482,416,8
2483,2162,8
2484,2171,8
2485,27788,8
2486,27803,8
2487,940,8
2488,5553,8
2489,5582,8
2490,48997,8
2491,2457,8
2492,2458,8
2493,3693,8
2494,4719,8
2495,107141,8
2496,433,8
2497,3675,8
2498,86298,8
2499,932,8
2500,2443,8
2501,2259,8
2502,5900,8
2503,78574,8
2504,79008,8
2505,1132,8
2506,7570,8
2507,7573,8
2508,2668,8
2509,4437,8
2510,4477,8
2511,360,8
2512,41573,8
2513,30894,8
2514,5524,8
2515,448,8
2516,2155,8
2517,27731,8
2518,2048,8
2519,6166,8
2520,6187,8
2521,1232,8
2522,1889,8
2523,50442,8
2524,3152,8
2525,50912,8
2526,51080,8
2527,1924,8
2528,71838,8
2529,1279,8
2530,6006,8
2531,31420,8
2532,289,8
2533,4359,8
2534,2014,8
2535,2022,8
2536,46322,8
2537,5478,8
2538,5420,8
2539,3385,8
2540,2445,8
2541,6264,8
2542,6266,8
2543,71282,8
2544,1346,8
2545,68659,8
2546,68205,8
2547,3054,8
2548,52952,8
2549,1858,8
2550,6303,8
2551,3061,8
2552,8645,8
2553,2568,8
2554,5323,8
2555,2473,8
2556,130520,8
2557,131013,8
2558,4349,8
2559,70336,8
2560,3649,8
2561,4857,8
2562,4866,8
2563,3614,8
2564,105213,8
2565,482,8
2566,2551,8
2567,2560,8
2568,804,8
2569,1414,8
2570,1425,8
2571,2752,8
2572,2759,8
2573,67408,8
2574,7366,8
2575,1461,8
2576,6707,8
2577,37382,8
2578,2269,8
2579,177,8
2580,4155,8
2581,5309,8
2582,4899,8
2583,102686,8
2584,544,8
2585,4914,8
2586,44694,8
2587,3466,8
2588,63062,8
2589,7161,8
2590,7169,8
2591,7255,8
2592,7256,8
2593,1806,8
2594,90647,8
2595,782,8
2596,89753,8
2597,2033,8
2598,92420,8
2599,710,8
2600,60766,8
2601,2919,8
2602,4090,8
2603,4132,8
2604,4133,8
2605,140174,8
2606,2392,8
2607,2401,8
2608,36525,8
2609,6731,8
2610,62081,8
2611,4941,8
2612,3566,8
2613,99117,8
2614,99813,8
2615,101362,8
2616,8973,8
2617,2799,8
2618,7155,8
2619,55261,8
2620,54736,8
2621,6774,8
2622,2322,8
2623,146656,8
2624,149406,8
2625,4052,8
2626,4062,8
2627,2935,8
2628,59421,8
2629,58299,8
2630,8966,8
2631,2112,8
2632,2130,8
2633,3512,8
2634,5055,8
2635,3498,8
2636,55280,8
2637,1701,8
2638,1707,8
2639,2889,8
2640,56788,8
2641,57274,8
2642,1658,8
2643,93270,8
2644,8937,8
2645,613,8
2646,5009,8
2647,5040,8
2648,667,8
2649,95875,8
2650,55995,8
2651,56339,8
2652,3896,8
2653,4037,8
2654,160080,8
2655,143385,8
2656,143859,8
2657,7076,8
2658,3943,8
2659,7007,8
2660,2861,8
2661,2870,8
2662,55908,8
2663,43871,8
2664,558,8
2665,3549,8
2666,98491,8
2667,74,8
2668,180031,8
2669,2344,8
2670,2348,8
2671,3952,7
2672,33495,7
2673,170705,7
2674,168248,7
2675,42,7
2676,32596,7
2677,6996,7
2678,7013,7
2679,7028,7
2680,2859,7
2681,56156,7
2682,3873,7
2683,158872,7
2684,159817,7
2685,2381,7
2686,2390,7
2687,1713,7
2688,6932,7
2689,6987,7
2690,2877,7
2691,2879,7
2692,6881,7
2693,8808,7
2694,5159,7
2695,91104,7
2696,735,7
2697,8880,7
2698,4951,7
2699,3565,7
2700,99149,7
2701,27266,7
2702,2121,7
2703,2132,7
2704,3513,7
2705,5094,7
2706,5106,7
2707,3478,7
2708,95558,7
2709,473,7
2710,103384,7
2711,8814,7
2712,2550,7
2713,8860,7
2714,5292,7
2715,5303,7
2716,103688,7
2717,505,7
2718,3629,7
2719,4889,7
2720,102716,7
2721,522,7
2722,90439,7
2723,781,7
2724,2040,7
2725,3387,7
2726,86347,7
2727,86377,7
2728,901,7
2729,3426,7
2730,848,7
2731,5312,7
2732,5316,7
2733,5325,7
2734,5364,7
2735,3394,7
2736,2469,7
2737,2195,7
2738,41716,7
2739,42725,7
2740,43396,7
2741,5501,7
2742,5504,7
2743,5508,7
2744,5530,7
2745,3308,7
2746,4741,7
2747,4744,7
2748,106491,7
2749,106642,7
2750,106766,7
2751,450,7
2752,2159,7
2753,2025,7
2754,3341,7
2755,5446,7
2756,3365,7
2757,950,7
2758,5568,7
2759,5572,7
2760,5573,7
2761,3296,7
2762,48982,7
2763,4649,7
2764,4654,7
2765,4681,7
2766,4713,7
2767,426,7
2768,436,7
2769,86320,7
2770,85342,7
2771,85367,7
2772,906,7
2773,81788,7
2774,80831,7
2775,8633,7
2776,47999,7
2777,48322,7
2778,47644,7
2779,82167,7
2780,82169,7
2781,82202,7
2782,8340,7
2783,3684,7
2784,438,7
2785,108729,7
2786,2169,7
2787,943,7
2788,945,7
2789,5747,7
2790,5803,7
2791,80363,7
2792,7934,7
2793,7980,7
2794,8042,7
2795,8169,7
2796,39414,7
2797,378,7
2798,110501,7
2799,110730,7
2800,1971,7
2801,1972,7
2802,1975,7
2803,1976,7
2804,81782,7
2805,51709,7
2806,74530,7
2807,74545,7
2808,72733,7
2809,1184,7
2810,6001,7
2811,4450,7
2812,78637,7
2813,7701,7
2814,49822,7
2815,1948,7
2816,1951,7
2817,3197,7
2818,79357,7
2819,79428,7
2820,1056,7
2821,6250,7
2822,6290,7
2823,71254,7
2824,7380,7
2825,52319,7
2826,325,7
2827,4380,7
2828,3134,7
2829,6213,7
2830,3099,7
2831,3102,7
2832,1202,7
2833,1866,7
2834,7381,7
2835,7396,7
2836,7419,7
2837,69436,7
2838,1354,7
2839,6484,7
2840,1863,7
2841,3066,7
2842,3068,7
2843,255,7
2844,274,7
2845,122896,7
2846,39715,7
2847,40148,7
2848,40339,7
2849,2202,7
2850,2203,7
2851,31225,7
2852,1286,7
2853,2750,7
2854,3024,7
2855,3036,7
2856,7375,7
2857,2729,7
2858,2730,7
2859,53129,7
2860,133771,7
2861,134170,7
2862,135436,7
2863,3811,7
2864,132046,7
2865,229,7
2866,71033,7
2867,6380,7
2868,69278,7
2869,53460,7
2870,53468,7
2871,64622,7
2872,1445,7
2873,1446,7
2874,6639,7
2875,6645,7
2876,4159,7
2877,4225,7
2878,1840,7
2879,65216,7
2880,65682,7
2881,65802,7
2882,1432,7
2883,64497,7
2884,64575,7
2885,54256,7
2886,2936,7
2887,2946,7
2888,61160,7
2889,1542,7
2890,60937,7
2891,4068,7
2892,4109,7
2893,140715,7
2894,2240,7
2895,36527,7
2896,6721,7
2897,62644,7
2898,6763,7
2899,2764,7
2900,1855,7
2901,2906,7
2902,2907,7
2903,1646,7
2904,58154,7
2905,1627,7
2906,1694,7
2907,2846,7
2908,2815,7
2909,34534,7
2910,34323,7
2911,2316,7
2912,149354,7
2913,4056,7
2914,58162,7
2915,6868,7
2916,6880,7
2917,32017,7
2918,4,7
2919,63,7
2920,2351,7
2921,4006,7
2922,2354,7
2923,33669,7
2924,33672,7
2925,2328,7
2926,87,7
2927,126,7
2928,7036,7
2929,7139,7
2930,2829,7
2931,1681,7
2932,1689,7
2933,662,7
2934,45210,7
2935,3521,7
2936,96861,7
2937,700,7
2938,704,7
2939,2492,7
2940,2500,7
2941,43836,7
2942,5004,7
2943,98124,7
2944,97836,7
2945,2349,7
2946,167746,7
2947,72,7
2948,85,7
2949,7624,6
2950,82854,6
2951,82852,6
2952,3889,6
2953,1454,6
2954,1004,6
2955,6062,6
2956,64231,6
2957,103339,6
2958,66297,6
2959,501,6
2960,103372,6
2961,3181,6
2962,3177,6
2963,5942,6
2964,5941,6
2965,64034,6
2966,64030,6
2967,26133,6
2968,472,6
2969,459,6
2970,3238,6
2971,62113,6
2972,61,6
2973,48520,6
2974,2042,6
2975,2036,6
2976,46974,6
2977,569,6
2978,6212,6
2979,444,6
2980,548,6
2981,1389,6
2982,429,6
2983,108156,6
2984,5792,6
2985,69069,6
2986,1365,6
2987,1361,6
2988,68952,6
2989,556,6
2990,108945,6
2991,7757,6
2992,108928,6
2993,60161,6
2994,27317,6
2995,414,6
2996,3266,6
2997,3090,6
2998,3079,6
2999,1593,6
3000,110771,6
3001,6322,6
3002,45726,6
3003,4102,6
3004,7460,6
3005,2506,6
3006,2504,6
3007,2497,6
3008,101112,6
3009,69306,6
3010,8968,6
3011,1594,6
3012,6338,6
3013,5585,6
3014,354,6
3015,347,6
3016,346,6
3017,100383,6
3018,7379,6
3019,84601,6
3020,2676,6
3021,81156,6
3022,2099,6
3023,2093,6
3024,2092,6
3025,45440,6
3026,45732,6
3027,3063,6
3028,27741,6
3029,27721,6
3030,2548,6
3031,100498,6
3032,8869,6
3033,5479,6
3034,3835,6
3035,3841,6
3036,3041,6
3037,6461,6
3038,27821,6
3039,27772,6
3040,8908,6
3041,8879,6
3042,6536,6
3043,3032,6
3044,3029,6
3045,612,6
3046,611,6
3047,5452,6
3048,330,6
3049,2553,6
3050,2549,6
3051,4158,6
3052,949,6
3053,948,6
3054,942,6
3055,1964,6
3056,1995,6
3057,627,6
3058,3404,6
3059,3007,6
3060,96811,6
3061,96728,6
3062,6591,6
3063,58103,6
3064,116799,6
3065,2579,6
3066,2574,6
3067,7376,6
3068,85780,6
3069,45221,6
3070,45028,6
3071,1977,6
3072,4178,6
3073,5421,6
3074,6619,6
3075,5379,6
3076,2436,6
3077,2432,6
3078,2430,6
3079,117895,6
3080,5339,6
3081,3392,6
3082,6664,6
3083,5319,6
3084,3422,6
3085,4233,6
3086,4215,6
3087,4211,6
3088,4210,6
3089,4205,6
3090,4203,6
3091,95543,6
3092,31427,6
3093,95088,6
3094,1334,6
3095,6669,6
3096,56801,6
3097,2418,6
3098,56715,6
3099,80860,6
3100,85774,6
3101,7327,6
3102,44788,6
3103,3412,6
3104,95207,6
3105,119155,6
3106,55872,6
3107,122898,6
3108,122890,6
3109,3469,6
3110,275,6
3111,71520,6
3112,3494,6
3113,2976,6
3114,2971,6
3115,7319,6
3116,85881,6
3117,166635,6
3118,166534,6
3119,4248,6
3120,3799,6
3121,1949,6
3122,1024,6
3123,1018,6
3124,126548,6
3125,1683,6
3126,32011,6
3127,71579,6
3128,94780,6
3129,94478,6
3130,127202,6
3131,44193,6
3132,2151,6
3133,2748,6
3134,44004,6
3135,3788,6
3136,3770,6
3137,127198,6
3138,3511,6
3139,3550,6
3140,3519,6
3141,5048,6
3142,8614,6
3143,1255,6
3144,2940,6
3145,4978,6
3146,2787,6
3147,938,6
3148,936,6
3149,49932,6
3150,44397,6
3151,5039,6
3152,130490,6
3153,250,6
3154,2956,6
3155,1797,6
3156,33085,6
3157,5016,6
3158,33164,6
3159,33154,6
3160,33145,6
3161,6820,6
3162,1226,6
3163,886,6
3164,87192,6
3165,86293,6
3166,135137,6
3167,130634,6
3168,2357,6
3169,1821,6
3170,213,6
3171,8493,6
3172,8531,6
3173,3594,6
3174,136562,6
3175,217,6
3176,191,6
3177,1191,6
3178,1190,6
3179,160563,6
3180,162350,6
3181,160980,6
3182,162606,6
3183,162578,6
3184,3766,6
3185,1177,6
3186,139642,6
3187,4815,6
3188,4812,6
3189,73268,6
3190,91976,6
3191,1809,6
3192,6974,6
3193,4844,6
3194,136598,6
3195,2315,6
3196,2306,6
3197,34332,6
3198,4774,6
3199,80166,6
3200,7235,6
3201,7234,6
3202,50685,6
3203,43560,6
3204,2880,6
3205,140711,6
3206,4754,6
3207,4748,6
3208,2282,6
3209,7001,6
3210,1082,6
3211,79185,6
3212,78893,6
3213,851,6
3214,91128,6
3215,90522,6
3216,1875,6
3217,142448,6
3218,52241,6
3219,37720,6
3220,4676,6
3221,155,6
3222,2261,6
3223,4616,6
3224,51939,6
3225,7064,6
3226,75985,6
3227,75805,6
3228,88812,6
3229,42004,6
3230,79242,6
3231,1083,6
3232,171,6
3233,51834,6
3234,8254,6
3235,8207,6
3236,90249,6
3237,149352,6
3238,2239,6
3239,2208,6
3240,132,6
3241,4564,6
3242,4546,6
3243,40581,6
3244,833,6
3245,1931,6
3246,4452,6
3247,7164,6
3248,828,6
3249,89087,6
3250,7101,6
3251,1126,6
3252,8154,6
3253,77866,6
3254,4498,6
3255,2184,6
3256,157699,6
3257,3927,6
3258,3925,6
3259,47640,6
3260,3915,6
3261,179401,6
3262,3993,6
3263,3955,6
3264,48142,6
3265,81784,6
3266,3985,6
3267,3987,6
3268,7698,5
3269,180985,5
3270,6832,5
3271,183897,5
3272,2922,5
3273,6811,5
3274,4021,5
3275,4735,5
3276,5092,5
3277,4030,5
3278,8604,5
3279,3501,5
3280,3506,5
3281,1755,5
3282,5107,5
3283,7649,5
3284,140928,5
3285,2961,5
3286,3871,5
3287,2883,5
3288,4334,5
3289,7983,5
3290,1264,5
3291,156609,5
3292,3723,5
3293,3724,5
3294,3726,5
3295,8387,5
3296,165549,5
3297,881,5
3298,74532,5
3299,2163,5
3300,1128,5
3301,1130,5
3302,2937,5
3303,7115,5
3304,2170,5
3305,7117,5
3306,43904,5
3307,4383,5
3308,2188,5
3309,55577,5
3310,1919,5
3311,43921,5
3312,87483,5
3313,79553,5
3314,4509,5
3315,891,5
3316,4526,5
3317,1050,5
3318,6985,5
3319,8607,5
3320,6713,5
3321,92938,5
3322,8128,5
3323,8157,5
3324,78039,5
3325,34334,5
3326,6777,5
3327,2303,5
3328,42418,5
3329,42632,5
3330,4846,5
3331,54281,5
3332,4464,5
3333,4465,5
3334,4474,5
3335,33158,5
3336,78349,5
3337,54648,5
3338,128520,5
3339,3557,5
3340,5027,5
3341,32291,5
3342,33903,5
3343,6724,5
3344,6975,5
3345,3525,5
3346,4544,5
3347,91653,5
3348,2206,5
3349,40414,5
3350,91974,5
3351,1192,5
3352,73266,5
3353,4591,5
3354,73319,5
3355,8253,5
3356,77800,5
3357,3690,5
3358,73323,5
3359,32898,5
3360,1762,5
3361,138210,5
3362,4814,5
3363,4821,5
3364,39400,5
3365,1783,5
3366,39435,5
3367,39449,5
3368,2618,5
3369,51931,5
3370,51575,5
3371,1785,5
3372,8266,5
3373,73023,5
3374,2654,5
3375,4990,5
3376,3764,5
3377,161634,5
3378,41863,5
3379,4356,5
3380,4372,5
3381,158966,5
3382,3538,5
3383,42718,5
3384,42728,5
3385,2810,5
3386,3528,5
3387,6810,5
3388,1187,5
3389,6951,5
3390,3529,5
3391,190,5
3392,3682,5
3393,3553,5
3394,2866,5
3395,5080,5
3396,813,5
3397,128620,5
3398,7044,5
3399,122902,5
3400,7320,5
3401,74868,5
3402,6887,5
3403,37739,5
3404,93721,5
3405,2252,5
3406,2263,5
3407,6791,5
3408,6794,5
3409,3545,5
3410,34542,5
3411,3548,5
3412,4867,5
3413,242,5
3414,2266,5
3415,2275,5
3416,3632,5
3417,259,5
3418,4267,5
3419,7027,5
3420,3599,5
3421,2925,5
3422,7018,5
3423,90890,5
3424,93272,5
3425,72605,5
3426,4275,5
3427,4971,5
3428,8372,5
3429,102,5
3430,90600,5
3431,2356,5
3432,71518,5
3433,1703,5
3434,2888,5
3435,49824,5
3436,91323,5
3437,725,5
3438,1016,5
3439,1034,5
3440,1043,5
3441,4304,5
3442,4406,5
3443,3470,5
3444,116,5
3445,7845,5
3446,4900,5
3447,86504,5
3448,4915,5
3449,4921,5
3450,7008,5
3451,3672,5
3452,697,5
3453,86781,5
3454,1306,5
3455,2287,5
3456,2290,5
3457,5081,5
3458,270,5
3459,55814,5
3460,2377,5
3461,2382,5
3462,120635,5
3463,6702,5
3464,71379,5
3465,5298,5
3466,4241,5
3467,75,5
3468,44828,5
3469,85401,5
3470,2769,5
3471,1014,5
3472,1667,5
3473,56805,5
3474,118900,5
3475,6666,5
3476,6686,5
3477,71135,5
3478,94953,5
3479,118997,5
3480,56921,5
3481,31364,5
3482,1643,5
3483,656,5
3484,95449,5
3485,4265,5
3486,4231,5
3487,4234,5
3488,3425,5
3489,302,5
3490,117851,5
3491,117881,5
3492,6663,5
3493,1633,5
3494,2429,5
3495,27912,5
3496,6624,5
3497,343,5
3498,169984,5
3499,1973,5
3500,44709,5
3501,2106,5
3502,2732,5
3503,2736,5
3504,2570,5
3505,71106,5
3506,58105,5
3507,27839,5
3508,95858,5
3509,96417,5
3510,3401,5
3511,619,5
3512,168418,5
3513,85056,5
3514,4220,5
3515,6538,5
3516,8827,5
3517,8796,5
3518,5434,5
3519,5450,5
3520,5451,5
3521,334,5
3522,340,5
3523,70599,5
3524,27822,5
3525,113378,5
3526,113453,5
3527,3038,5
3528,3840,5
3529,171011,5
3530,2073,5
3531,2077,5
3532,1983,5
3533,1993,5
3534,3045,5
3535,5480,5
3536,3342,5
3537,112788,5
3538,112818,5
3539,8870,5
3540,1611,5
3541,98585,5
3542,3310,5
3543,3327,5
3544,580,5
3545,6460,5
3546,6370,5
3547,2670,5
3548,100163,5
3549,5548,5
3550,59126,5
3551,422,5
3552,3286,5
3553,5570,5
3554,390,5
3555,62250,5
3556,69134,5
3557,101025,5
3558,2491,5
3559,2498,5
3560,27592,5
3561,6301,5
3562,101525,5
3563,4086,5
3564,3858,5
3565,4104,5
3566,175569,5
3567,2070,5
3568,5628,5
3569,5632,5
3570,1582,5
3571,110127,5
3572,5666,5
3573,3251,5
3574,60037,5
3575,60487,5
3576,71,5
3577,45928,5
3578,2084,5
3579,45662,5
3580,973,5
3581,83803,5
3582,1363,5
3583,1366,5
3584,9010,5
3585,458,5
3586,5796,5
3587,5665,5
3588,60514,5
3589,27020,5
3590,27156,5
3591,1554,5
3592,102033,5
3593,550,5
3594,26903,5
3595,61236,5
3596,453,5
3597,1006,5
3598,3864,5
3599,64,5
3600,68,5
3601,5804,5
3602,469,5
3603,5874,5
3604,5876,5
3605,67997,5
3606,68073,5
3607,1395,5
3608,1399,5
3609,3221,5
3610,26729,5
3611,5909,5
3612,66785,5
3613,3130,5
3614,1498,5
3615,26680,5
3616,63853,5
3617,104218,5
3618,3169,5
3619,3182,5
3620,3115,5
3621,26084,5
3622,26131,5
3623,26152,5
3624,66371,5
3625,66509,5
3626,103235,5
3627,1468,5
3628,1487,5
3629,65685,5
3630,5993,5
3631,3153,5
3632,65130,5
3633,26242,5
3634,26258,5
3635,47423,5
3636,2017,5
3637,7700,5
3638,47950,5
3639,3946,5
3640,3992,5
3641,187595,5
3642,81417,5
3643,990,5
3644,6014,5
3645,103810,5
3646,104243,5
3647,64285,5
3648,1442,5
3649,6025,5
3650,49961,4
3651,43917,4
3652,7257,4
3653,7258,4
3654,4929,4
3655,130576,4
3656,3572,4
3657,3576,4
3658,54785,4
3659,6808,4
3660,6786,4
3661,93766,4
3662,93831,4
3663,94015,4
3664,93287,4
3665,93443,4
3666,3497,4
3667,3500,4
3668,4976,4
3669,2120,4
3670,49772,4
3671,49910,4
3672,4305,4
3673,86548,4
3674,2786,4
3675,55167,4
3676,1731,4
3677,1733,4
3678,1752,4
3679,32584,4
3680,32657,4
3681,32289,4
3682,71823,4
3683,2593,4
3684,6785,4
3685,3516,4
